ship,shipLabel,category_code,birth_year,presence,status,start_date,start_year,end_date,end_year,end_event_type,birth_date,birth_date_dt,start_date_dt,end_date_dt,duration,event,age_at_start,period_flag,category_group
http://www.example.com/myData/SC6_0093,HMS Dauntless,SC6_0093,1845,http://www.example.com/myData/presence_SC6_0093_06,InNonCombatDuty,1859-06-10,1859,1869-12-31,1869.0,Decommissioning,1845-02-12,1845-02-12,1859-06-10,1869-12-31,10.559890485968515,0,14.321697467488022,PreWarrior_1850s,NewTech_SteamOrArmoured
http://www.example.com/myData/SC6_0093,HMS Dauntless,SC6_0093,1845,http://www.example.com/myData/presence_SC6_0093_07,InNonCombatDuty,1870-01-01,1870,1878,1878.0,Decommissioning,1845-02-12,1845-02-12,1870-01-01,1878-01-01,8.0,0,24.88432580424367,PurgeEra_1870s,NewTech_SteamOrArmoured
http://www.example.com/myData/SC6_0110,HMS Clio,SC6_0110,1855,http://www.example.com/myData/presence_SC6_0110_10,InNonCombatDuty,1876,1876,1919-10-03,1919.0,E6_Destruction,1855-03-31,1855-03-31,1876-01-01,1919-10-03,43.75085557837098,1,20.75564681724846,PurgeEra_1870s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0004,HMS Minx,SCGVG_0004,1845,http://www.example.com/myData/presence_SCGVG_0004_10,InNonCombatDuty,1859,1859,1899-12-15,1899.0,E8_Acquisition,1845-05-22,1845-05-22,1859-01-01,1899-12-15,40.95277207392197,1,13.612594113620808,PreWarrior_1850s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0036,HMS Pandora,SCGVG_0036,1859,http://www.example.com/myData/presence_SCGVG_0036_06,InNonCombatDuty,1875-01-13,1875,1881-06-13,1881.0,E6_Destruction,1859-04-08,1859-04-08,1875-01-13,1881-06-13,6.414784394250513,1,15.767282683093772,PurgeEra_1870s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0049,HMS Newport,SCGVG_0049,1860,http://www.example.com/myData/presence_SCGVG_0049_02,InNonCombatDuty,1868-03-31,1868,1871-06-08,1871.0,Decommissioning,1860-03-05,1860-03-05,1868-03-31,1871-06-08,3.186858316221766,0,8.071184120465434,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0064,HMS Ruby,SCGVG_0064,1854,http://www.example.com/myData/presence_SCGVG_0064_02,InNonCombatDuty,1855-07-24,1855,1856-09-10,1856.0,Decommissioning,1854-06-16,1854-06-16,1855-07-24,1856-09-10,1.1334702258726899,0,1.103353867214237,PreWarrior_1850s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0064,HMS Ruby,SCGVG_0064,1854,http://www.example.com/myData/presence_SCGVG_0064_04,InNonCombatDuty,1858-06-26,1858,1868-10,1868.0,E6_Destruction,1854-06-16,1854-06-16,1858-06-26,1868-10-01,10.26694045174538,1,4.027378507871321,PreWarrior_1850s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0072,HMS Hind,SCGVG_0072,1854,http://www.example.com/myData/presence_SCGVG_0072_04,InNonCombatDuty,1858-02,1858,1870,1870.0,,1854-10-06,1854-10-06,1858-02-01,1870-01-01,11.915126625598905,0,3.323750855578371,PreWarrior_1850s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0072,HMS Hind,SCGVG_0072,1854,http://www.example.com/myData/presence_SCGVG_0072_05,InNonCombatDuty,1870,1870,1871,1871.0,Decommissioning,1854-10-06,1854-10-06,1870-01-01,1871-01-01,0.999315537303217,0,15.238877481177276,PurgeEra_1870s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0087,HMS Whiting,SCGVG_0087,1855,http://www.example.com/myData/presence_SCGVG_0087_07,InNonCombatDuty,1866-03,1866,1869-09-24,1869.0,Decommissioning,1855-04-18,1855-04-18,1866-03-01,1869-09-24,3.567419575633128,0,10.869267624914443,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0087,HMS Whiting,SCGVG_0087,1855,http://www.example.com/myData/presence_SCGVG_0087_09,InNonCombatDuty,1870-08,1870,1881-12,1881.0,E6_Destruction,1855-04-18,1855-04-18,1870-08-01,1881-12-01,11.3347022587269,1,15.288158795345653,PurgeEra_1870s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0114,HMS Procris,SCGVG_0114,1855,http://www.example.com/myData/presence_SCGVG_0114_05,InNonCombatDuty,1869-06-30,1869,1893-05-31,1893.0,E6_Destruction,1855-07-26,1855-07-26,1869-06-30,1893-05-31,23.917864476386036,1,13.930184804928132,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0115,HMS Shamrock,SCGVG_0115,1855,http://www.example.com/myData/presence_SCGVG_0115_02,InNonCombatDuty,1858-04-01,1858,1858-11-06,1858.0,Decommissioning,1855-07-26,1855-07-26,1858-04-01,1858-11-06,0.5995893223819302,0,2.6830937713894594,PreWarrior_1850s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0115,HMS Shamrock,SCGVG_0115,1855,http://www.example.com/myData/presence_SCGVG_0115_06,InNonCombatDuty,1860-07-26,1860,1866-09-22,1866.0,Decommissioning,1855-07-26,1855-07-26,1860-07-26,1866-09-22,6.157426420260096,0,5.002053388090349,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0119,HMS Forester,SCGVG_0119,1855,http://www.example.com/myData/presence_SCGVG_0119_06,InNonCombatDuty,1868,1868,1871-09-02,1871.0,E6_Destruction,1855-07-26,1855-07-26,1868-01-01,1871-09-02,3.668720054757016,1,12.435318275154003,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0139,HMS Porpoise,SCGVG_0139,1855,http://www.example.com/myData/presence_SCGVG_0139_02,InNonCombatDuty,1860-06,1860,1864-02-22,1864.0,E6_Destruction,1855-10-03,1855-10-03,1860-06-01,1864-02-22,3.7262149212867897,1,4.662559890485968,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0141,HMS Flamer,SCGVG_0141,1855,http://www.example.com/myData/presence_SCGVG_0141_04,InNonCombatDuty,1868,1868,1871,1871.0,ShipConversion,1855-10-04,1855-10-04,1868-01-01,1871-01-01,3.0006844626967832,0,12.243668720054757,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0141,HMS Flamer,SCGVG_0141,1855,http://www.example.com/myData/presence_SCGVG_0141_05,InNonCombatDuty,1871,1871,1871-09-22,1871.0,E6_Destruction,1855-10-04,1855-10-04,1871-01-01,1871-09-22,0.7227926078028748,1,15.24435318275154,PurgeEra_1870s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0166,HMS Rainbow,SCGVG_0166,1855,http://www.example.com/myData/presence_SCGVG_0166_04,InNonCombatDuty,1860-05,1860,1864-03,1864.0,Decommissioning,1855-10-08,1855-10-08,1860-05-01,1864-03-01,3.8329911019849416,0,4.563997262149213,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0166,HMS Rainbow,SCGVG_0166,1855,http://www.example.com/myData/presence_SCGVG_0166_06,InNonCombatDuty,1868-07,1868,1872-04,1872.0,Decommissioning,1855-10-08,1855-10-08,1868-07-01,1872-04-01,3.7508555783709787,0,12.731006160164272,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0166,HMS Rainbow,SCGVG_0166,1855,http://www.example.com/myData/presence_SCGVG_0166_09,InNonCombatDuty,1874-11,1874,1888-11,1888.0,E6_Destruction,1855-10-08,1855-10-08,1874-11-01,1888-11-01,14.001368925393566,1,19.066392881587955,PurgeEra_1870s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0167,HMS Raven,SCGVG_0167,1855,http://www.example.com/myData/presence_SCGVG_0167_05,InNonCombatDuty,1862-02,1862,1864-05,1864.0,,1855-10-08,1855-10-08,1862-02-01,1864-05-01,2.245037645448323,0,6.31895961670089,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0167,HMS Raven,SCGVG_0167,1855,http://www.example.com/myData/presence_SCGVG_0167_06,InNonCombatDuty,1864-05,1864,1870-08,1870.0,,1855-10-08,1855-10-08,1864-05-01,1870-08-01,6.250513347022587,0,8.563997262149213,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0173,HMS Highlander,SCGVG_0173,1855,http://www.example.com/myData/presence_SCGVG_0173_04,InNonCombatDuty,1862-01,1862,1867-08-05,1867.0,Decommissioning,1855-10-08,1855-10-08,1862-01-01,1867-08-05,5.590691307323751,0,6.234086242299795,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0173,HMS Highlander,SCGVG_0173,1855,http://www.example.com/myData/presence_SCGVG_0173_06,InNonCombatDuty,1868,1868,1884-05,1884.0,E6_Destruction,1855-10-08,1855-10-08,1868-01-01,1884-05-01,16.331279945242983,1,12.232717316906228,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCGVG_0234,HMS Minstrel,SCGVG_0234,1860,http://www.example.com/myData/presence_SCGVG_0234_04,InNonCombatDuty,1874,1874,1903,1903.0,E8_Acquisition,1860-03-05,1860-03-05,1874-01-01,1903-01-01,28.996577686516083,1,13.826146475017111,PurgeEra_1870s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCM_0026,HMS Emperor,SCM_0026,1856,http://www.example.com/myData/presence_SCM_0026_04,InNonCombatDuty,1869-05,1869,1873,1873.0,E8_Acquisition,1856-05-24,1856-05-24,1869-05-01,1873-01-01,3.671457905544148,1,12.936344969199178,WarriorEra_1860s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCM_0026,HMS Emperor,SCM_0026,1856,http://www.example.com/myData/presence_SCM_0026_05,InNonCombatDuty,1873,1873,1877,1877.0,E8_Acquisition,1856-05-24,1856-05-24,1873-01-01,1877-01-01,4.0,1,16.607802874743328,PurgeEra_1870s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCM_0026,HMS Emperor,SCM_0026,1856,http://www.example.com/myData/presence_SCM_0026_07,InNonCombatDuty,1888,1888,1899,1899.0,E6_Destruction,1856-05-24,1856-05-24,1888-01-01,1899-01-01,11.000684462696784,1,31.60574948665298,Other_Post_1880,NewTech_SteamOrArmoured
http://www.example.com/myData/SCM_0032,PROGRESSO,SCM_0032,1843,http://www.example.com/myData/presence_SCM_0032_01,InNonCombatDuty,1844-04-23,1844,1869-03,1869.0,E6_Destruction,1843-04-12,1843-04-12,1844-04-23,1869-03-01,24.854209445585216,1,1.0321697467488022,Other_Pre_1850,NewTech_SteamOrArmoured
http://www.example.com/myData/SCS_0001,HMS Arrow,SCS_0001,1804,http://www.example.com/myData/presence_SCS_0001_06,InNonCombatDuty,1814-05,1814,1828-05,1828.0,E6_Destruction,1804-07-03,1804-07-03,1814-05-01,1828-05-01,14.001368925393566,1,9.826146475017111,Other_Pre_1850,NewTech_SteamOrArmoured
http://www.example.com/myData/SCS_0003,HMS Surly,SCS_0003,1806,http://www.example.com/myData/presence_SCS_0003_08,InNonCombatDuty,1832-12,1832,1837-01,1837.0,E8_Acquisition,1806-03-29,1806-03-29,1832-12-01,1837-01-01,4.084873374401095,1,26.677618069815196,Other_Pre_1850,NewTech_SteamOrArmoured
http://www.example.com/myData/SCS_0015,HMS Pike,SCS_0015,1813,http://www.example.com/myData/presence_SCS_0015_05,InNonCombatDuty,1831,1831,1831-11,1831.0,FittingForSea,1813,1813-01-01,1831-01-01,1831-11-01,0.8323066392881588,0,17.998631074606433,Other_Pre_1850,NewTech_SteamOrArmoured
http://www.example.com/myData/SCS_0030,HMS Bramble,SCS_0030,1819,http://www.example.com/myData/presence_SCS_0030_04,InNonCombatDuty,1842-04-02,1842,1853-05-31,1853.0,Decommissioning,1819-03-20,1819-03-20,1842-04-02,1853-05-31,11.162217659137577,0,23.0362765229295,Other_Pre_1850,NewTech_SteamOrArmoured
http://www.example.com/myData/SCS_0030,HMS Bramble,SCS_0030,1819,http://www.example.com/myData/presence_SCS_0030_05,InNonCombatDuty,1853-05-31,1853,1876-12-23,1876.0,E8_Acquisition,1819-03-20,1819-03-20,1853-05-31,1876-12-23,23.564681724845997,1,34.19849418206708,PreWarrior_1850s,NewTech_SteamOrArmoured
http://www.example.com/myData/SCS_0040,HMS Arrow,SCS_0040,1822,http://www.example.com/myData/presence_SCS_0040_04,InNonCombatDuty,1831,1831,1838,1838.0,ShipConversion,1822-05-11,1822-05-11,1831-01-01,1838-01-01,7.000684462696783,0,8.643394934976044,Other_Pre_1850,NewTech_SteamOrArmoured
http://www.example.com/myData/SCS_0040,HMS Arrow,SCS_0040,1822,http://www.example.com/myData/presence_SCS_0040_05,InNonCombatDuty,1838,1838,1852-01,1852.0,E6_Destruction,1822-05-11,1822-05-11,1838-01-01,1852-01-01,13.998631074606434,1,15.644079397672828,Other_Pre_1850,NewTech_SteamOrArmoured
http://www.example.com/myData/SCS_0077,HMS Fawn (ex-Caroline),SCS_0077,1835,http://www.example.com/myData/presence_SCS_0077_02,InNonCombatDuty,1842-12,1842,1847-05,1847.0,E8_Acquisition,1835,1835-01-01,1842-12-01,1847-05-01,4.413415468856948,1,7.915126625598905,Other_Pre_1850,NewTech_SteamOrArmoured
http://www.example.com/myData/SF5_0018,HMS Hydra,SF5_0018,1795,http://www.example.com/myData/presence_SF5_0018_02,InNonCombatDuty,1801-04,1801,1802-12,1802.0,Recommissioning,1795-04-30,1795-04-30,1801-04-01,1802-12-01,1.6673511293634498,0,5.919233401779603,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0018,HMS Hydra,SF5_0018,1795,http://www.example.com/myData/presence_SF5_0018_08,InNonCombatDuty,1813-05,1813,1817-11,1817.0,Decommissioning,1795-04-30,1795-04-30,1813-05-01,1817-11-01,4.503764544832307,0,18.001368925393567,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0021,HMS Lavinia,SF5_0021,1797,http://www.example.com/myData/presence_SF5_0021_07,InNonCombatDuty,1836-04,1836,1852-01,1852.0,ShipConversion,1797-02-15,1797-02-15,1836-04-01,1852-01-01,15.75085557837098,0,39.121149897330596,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0021,HMS Lavinia,SF5_0021,1797,http://www.example.com/myData/presence_SF5_0021_09,InNonCombatDuty,1852-01,1852,1870-03-31,1870.0,E6_Destruction,1797-02-15,1797-02-15,1852-01-01,1870-03-31,18.245037645448324,1,54.87200547570158,PreWarrior_1850s,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0042,HMS Semiramis,SF5_0042,1806,http://www.example.com/myData/presence_SF5_0042_07,InNonCombatDuty,1821-09-01,1821,1831-06,1831.0,Decommissioning,1806-03-25,1806-03-25,1821-09-01,1831-06-01,9.74674880219028,0,15.43874058863792,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0042,HMS Semiramis,SF5_0042,1806,http://www.example.com/myData/presence_SF5_0042_08,InNonCombatDuty,1831-06,1831,1844-11,1844.0,E6_Destruction,1806-03-25,1806-03-25,1831-06-01,1844-11-01,13.42094455852156,1,25.1854893908282,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0059,HMS Brilliant,SF5_0059,1812,http://www.example.com/myData/presence_SF5_0059_12,InNonCombatDuty,1860-02,1860,1906-09,1906.0,,1812-12-11,1812-12-11,1860-02-01,1906-09-01,46.57905544147844,0,47.14031485284052,WarriorEra_1860s,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0059,HMS Brilliant,SF5_0059,1812,http://www.example.com/myData/presence_SF5_0059_13,InNonCombatDuty,1906-09,1906,1908-05-12,1908.0,E8_Acquisition,1812-12-11,1812-12-11,1906-09-01,1908-05-12,1.6947296372347707,1,93.71937029431896,Other_Post_1880,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0063,HMS Horatio,SF5_0063,1805,http://www.example.com/myData/presence_SF5_0063_07,InNonCombatDuty,1852-01-19,1852,1855-10,1855.0,Fitting,1805-06-15,1805-06-15,1852-01-19,1855-10-01,3.698836413415469,0,46.59548254620123,PreWarrior_1850s,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0069,HMS Nymphe,SF5_0069,1810,http://www.example.com/myData/presence_SF5_0069_04,InNonCombatDuty,1831-08,1831,1835-12,1835.0,ShipConversion,1810-12-14,1810-12-14,1831-08-01,1835-12-01,4.334017796030117,0,20.629705681040384,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0069,HMS Nymphe,SF5_0069,1810,http://www.example.com/myData/presence_SF5_0069_05,InNonCombatDuty,1835-12,1835,1861-07,1861.0,ShipConversion,1810-12-14,1810-12-14,1835-12-01,1861-07-01,25.582477754962355,0,24.9637234770705,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0069,HMS Nymphe,SF5_0069,1810,http://www.example.com/myData/presence_SF5_0069_06,InNonCombatDuty,1861-07,1861,1863-01,1863.0,ShipConversion,1810-12-14,1810-12-14,1861-07-01,1863-01-01,1.5030800821355237,0,50.54620123203286,WarriorEra_1860s,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0069,HMS Nymphe,SF5_0069,1810,http://www.example.com/myData/presence_SF5_0069_07,InNonCombatDuty,1863-01,1863,1874-12-31,1874.0,E6_Destruction,1810-12-14,1810-12-14,1863-01-01,1874-12-31,11.997262149212867,1,52.049281314168375,WarriorEra_1860s,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0072,HMS Hyperion,SF5_0072,1805,http://www.example.com/myData/presence_SF5_0072_10,InNonCombatDuty,1825-01,1825,1831-05,1831.0,Decommissioning,1805-06-13,1805-06-13,1825-01-01,1831-05-01,6.327173169062286,0,19.55373032169747,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0075,HMS Unite (ex-Imperieuse),SF5_0075,1786,http://www.example.com/myData/presence_SF5_0075_12,InNonCombatDuty,1836-09,1836,1858-01-09,1858.0,E6_Destruction,1786-02,1786-02-01,1836-09-01,1858-01-09,21.35523613963039,1,50.57905544147844,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_06,InNonCombatDuty,1815-08,1815,1836-08,1836.0,Recommissioning,1787-10,1787-10-01,1815-08-01,1836-08-01,21.00205338809035,0,27.83025325119781,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0091,HMS Brune (ex-La Thetis),SF5_0091,1787,http://www.example.com/myData/presence_SF5_0091_07,InNonCombatDuty,1836-08,1836,1838-06-30,1838.0,Decommissioning,1787-10,1787-10-01,1836-08-01,1838-06-30,1.9110198494182067,0,48.832306639288156,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0094,HMS Trave,SF5_0094,1811,http://www.example.com/myData/presence_SF5_0094_04,InNonCombatDuty,1814-03,1814,1816-07,1816.0,Decommissioning,1811-04,1811-04-01,1814-03-01,1816-07-01,2.3353867214236823,0,2.915811088295688,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0137,HMS Nereus,SF5_0137,1817,http://www.example.com/myData/presence_SF5_0137_03,InNonCombatDuty,1843-08,1843,1879-01-22,1879.0,E8_Acquisition,1817-04-25,1817-04-25,1843-08-01,1879-01-22,35.47707049965777,1,26.26694045174538,Other_Pre_1850,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0163,HMS Flora,SF5_0163,1833,http://www.example.com/myData/presence_SF5_0163_03,InNonCombatDuty,1865-03,1865,1871-12,1871.0,ShipConversion,1833-03-11,1833-03-11,1865-03-01,1871-12-01,6.751540041067762,0,31.972621492128678,WarriorEra_1860s,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0163,HMS Flora,SF5_0163,1833,http://www.example.com/myData/presence_SF5_0163_04,InNonCombatDuty,1871-12,1871,1889-02,1889.0,ShipConversion,1833-03-11,1833-03-11,1871-12-01,1889-02-01,17.17180013689254,0,38.724161533196444,PurgeEra_1870s,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0163,HMS Flora,SF5_0163,1833,http://www.example.com/myData/presence_SF5_0163_05,InNonCombatDuty,1889-02,1889,1891-01-09,1891.0,E8_Acquisition,1833-03-11,1833-03-11,1889-02-01,1891-01-09,1.9356605065023955,1,55.89596167008898,Other_Post_1880,Sailing_FrigateCorvette
http://www.example.com/myData/SF5_0170,HMS Horatio,SF5_0170,1845,http://www.example.com/myData/presence_SF5_0170_02,InNonCombatDuty,1852-01-19,1852,1855,1855.0,ShipConversion,1845-11,1845-11-01,1852-01-19,1855-01-01,2.951403148528405,0,6.2149212867898695,PreWarrior_1850s,Sailing_FrigateCorvette
http://www.example.com/myData/SL1_0002,HMS Victory,SL1_0002,1758,http://www.example.com/myData/presence_SL1_0002_11,InNonCombatDuty,1797-12,1797,1799-10,1799.0,Decommissioning,1758-12-13,1758-12-13,1797-12-01,1799-10-01,1.8316221765913758,0,38.9678302532512,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0008,HMS Royal Sovereign,SL1_0008,1772,http://www.example.com/myData/presence_SL1_0008_13,InNonCombatDuty,1825-06,1825,1841-08,1841.0,E6_Destruction,1772-02-03,1772-02-03,1825-06-01,1841-08-01,16.16700889801506,1,53.322381930184804,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_11,InNonCombatDuty,1813-08,1813,1815-09,1815.0,Decommissioning,1782-01-01,1782-01-01,1813-08-01,1815-09-01,2.083504449007529,0,31.578370978781656,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0009,HMS Prince,SL1_0009,1782,http://www.example.com/myData/presence_SL1_0009_14,InNonCombatDuty,1816-04,1816,1837-11,1837.0,E6_Destruction,1782-01-01,1782-01-01,1816-04-01,1837-11-01,21.585215605749486,1,34.24503764544832,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0015,HMS Temeraire,SL1_0015,1790,http://www.example.com/myData/presence_SL1_0015_10,InNonCombatDuty,1819-09,1819,1838-08-16,1838.0,E6_Destruction,1790-12-09,1790-12-09,1819-09-01,1838-08-16,18.95687885010267,1,28.725530458590008,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_09,InNonCombatDuty,1824-03,1824,1830-08,1830.0,Fitting,1797-10-01,1797-10-01,1824-03-01,1830-08-01,6.417522245037645,0,26.412046543463383,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_10,InNonCombatDuty,1830-08,1830,1832,1832.0,Fitting,1797-10-01,1797-10-01,1830-08-01,1832-01-01,1.4182067077344285,0,32.82956878850103,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_11,InNonCombatDuty,1832,1832,1837-09,1837.0,Fitting,1797-10-01,1797-10-01,1832-01-01,1837-09-01,5.66735112936345,0,34.247775496235455,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_12,InNonCombatDuty,1837-09,1837,1852-11,1852.0,ShipConversion,1797-10-01,1797-10-01,1837-09-01,1852-11-01,15.16769336071184,0,39.9151266255989,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0016,HMS Ocean,SL1_0016,1797,http://www.example.com/myData/presence_SL1_0016_13,InNonCombatDuty,1852-11,1852,1875-12-11,1875.0,E6_Destruction,1797-10-01,1797-10-01,1852-11-01,1875-12-11,23.107460643394933,1,55.082819986310746,PreWarrior_1850s,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_15,InNonCombatDuty,1856-07,1856,1870-07-14,1870.0,Decommissioning,1794-11-06,1794-11-06,1856-07-01,1870-07-14,14.03422313483915,0,61.648186173853524,PreWarrior_1850s,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0018,HMS Caledonia,SL1_0018,1794,http://www.example.com/myData/presence_SL1_0018_17,InNonCombatDuty,1871-05-06,1871,1875-03-20,1875.0,E6_Destruction,1794-11-06,1794-11-06,1871-05-06,1875-03-20,3.871321013004791,1,76.49281314168378,PurgeEra_1870s,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0041,HMS Marlborough,SL1_0041,1852,http://www.example.com/myData/presence_SL1_0041_03,InNonCombatDuty,1864-12-01,1864,1878-12,1878.0,ShipConversion,1852-10-30,1852-10-30,1864-12-01,1878-12-01,13.998631074606434,0,12.087611225188228,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0041,HMS Marlborough,SL1_0041,1852,http://www.example.com/myData/presence_SL1_0041_04,InNonCombatDuty,1878-12,1878,1890,1890.0,ShipConversion,1852-10-30,1852-10-30,1878-12-01,1890-01-01,11.085557837097879,0,26.086242299794662,PurgeEra_1870s,Sailing_LineOfBattle
http://www.example.com/myData/SL1_0041,HMS Marlborough,SL1_0041,1852,http://www.example.com/myData/presence_SL1_0041_05,InNonCombatDuty,1890,1890,1924-11-28,1924.0,E6_Destruction,1852-10-30,1852-10-30,1890-01-01,1924-11-28,34.90485968514716,1,37.17180013689254,Other_Post_1880,Sailing_LineOfBattle
http://www.example.com/myData/SL2_0004,HMS Sans Pareil,SL2_0004,1790,http://www.example.com/myData/presence_SL2_0004_06,InNonCombatDuty,1807,1807,1810-09,1810.0,ShipConversion,1790-10,1790-10-01,1807-01-01,1810-09-01,3.6659822039698837,0,16.249144421629023,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL2_0004,HMS Sans Pareil,SL2_0004,1790,http://www.example.com/myData/presence_SL2_0004_07,InNonCombatDuty,1810-09,1810,1838,1838.0,Decommissioning,1790-10,1790-10-01,1810-09-01,1838-01-01,27.3347022587269,0,19.915126625598905,Other_Pre_1850,Sailing_LineOfBattle
http://www.example.com/myData/SL2_0005,HMS Canopus,SL2_0005,1794,http://www.example.com/myData/presence_SL2_0005_19,InNonCombatDuty,1862-06,1862,1863-02,1863.0,ShipConversion,1794-11,1794-11-01,1862-06-01,1863-02-01,0.6707734428473648,0,67.57837097878166,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL2_0005,HMS Canopus,SL2_0005,1794,http://www.example.com/myData/presence_SL2_0005_22,InNonCombatDuty,1869-04,1869,1887-10,1887.0,E8_Acquisition,1794-11,1794-11-01,1869-04-01,1887-10-01,18.49965776865161,1,74.41204654346338,WarriorEra_1860s,Sailing_LineOfBattle
http://www.example.com/myData/SL2_0012,HMS Cambridge,SL2_0012,1810,http://www.example.com/myData/presence_SL2_0012_09,InNonCombatDuty,1856-08-09,1856,1869-01,1869.0,Decommissioning,1810-07-16,1810-07-16,1856-08-09,1869-01-01,12.396988364134154,0,46.06707734428473,PreWarrior_1850s,Sailing_LineOfBattle
http://www.example.com/myData/SL2_0014,HMS Ganges,SL2_0014,1816,http://www.example.com/myData/presence_SL2_0014_10,InNonCombatDuty,1865-05,1865,1894-03-09,1894.0,Decommissioning,1816-06-04,1816-06-04,1865-05-01,1894-03-09,28.854209445585216,0,48.90622861054072,WarriorEra_1860s,Sailing_LineOfBattle
